Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code,Price_per_SqFt,Property_Size_Tier,Property_Age,Age_Group
PROP_00217,2026-02-20,356680.0,2,1.5,1480,7400,1.0,0,2004,0,Coastal Suburbs,20012,241.0,Small,22,Mordern
PROP_00218,2026-01-18,1010709.0,4,2.5,3843,23058,3.0,0,2010,0,Coastal Suburbs,20012,263.0,Large,16,Mordern
PROP_00219,2025-08-01,855285.0,6,3.0,3001,9003,2.0,0,2007,0,Metro City,10003,285.0,Large,19,Mordern
PROP_00220,2025-10-05,356495.0,3,2.0,1739,3478,1.5,0,2011,0,Tech Park District,30046,205.0,Medium,15,Mordern
PROP_00222,2025-07-03,1109430.0,5,2.5,3522,28176,3.0,0,1972,0,Metro City,10002,315.0,Large,54,Established
PROP_00223,2025-11-21,296631.0,4,2.0,1433,4299,1.0,0,1965,0,Tech Park District,30046,207.0,Small,61,Established
PROP_00224,2025-06-11,427382.0,1,2.5,2203,6609,1.5,0,1970,0,Greenwood Valley,40082,194.0,Medium,56,Established
PROP_00225,2026-03-29,593208.0,4,4.0,2568,10272,2.5,0,1956,0,Tech Park District,30045,231.0,Medium,70,Established
PROP_00226,2026-03-11,407340.0,1,1.0,1314,3942,1.5,0,1969,2020,Metro City,10004,310.0,Small,57,Established
PROP_00227,2025-09-26,228384.0,1,2.0,1248,2496,1.5,0,1999,0,Coastal Suburbs,20013,183.0,Small,27,Mordern
PROP_00228,2026-03-29,877020.0,6,3.5,3110,21770,2.5,0,1967,0,Metro City,10003,282.0,Large,59,Established
PROP_00229,2025-09-21,338912.0,2,2.0,1424,2848,1.5,0,1973,0,Coastal Suburbs,20012,238.0,Small,53,Established
PROP_00230,2025-06-04,547011.0,4,2.0,1831,7324,1.5,0,2003,2023,Greenwood Valley,40081,298.7,Medium,23,Mordern
PROP_00231,2025-07-07,1035648.0,5,2.5,2976,20832,2.5,0,2015,0,Metro City,10001,348.0,Medium,11,Mordern
PROP_00232,2026-05-29,1681165.0,5,3.0,4051,32408,2.0,0,2008,2017,Tech Park District,30045,415.0,Large,18,Mordern
PROP_00233,2026-04-20,1295504.0,6,2.5,3766,26362,2.0,0,2011,0,Metro City,10003,344.0,Large,15,Mordern
PROP_00234,2025-07-01,456822.0,1,1.5,1857,5571,2.0,0,1967,0,Metro City,10001,246.0,Medium,59,Established
PROP_00235,2025-09-26,330243.0,1,2.5,2077,6231,1.0,0,1965,0,Coastal Suburbs,20012,159.0,Medium,61,Established
PROP_00236,2025-07-05,486000.0,1,2.5,1600,3200,1.0,0,1973,2024,Coastal Suburbs,20011,303.8,Medium,53,Established
PROP_00237,2025-06-17,984356.0,6,2.5,4171,16684,3.0,0,1980,0,Tech Park District,30046,236.0,Large,46,Established
PROP_00238,2025-11-17,441100.0,3,1.0,2005,10025,1.5,0,1999,0,Coastal Suburbs,20012,220.0,Medium,27,Mordern
PROP_00239,2025-07-07,187683.0,4,1.5,857,3428,1.5,0,1951,0,Metro City,10004,219.0,Small,75,Established
PROP_00240,2026-02-19,281280.0,3,1.5,1758,8790,1.5,0,1995,0,Metro City,10004,160.0,Medium,31,Established
PROP_00241,2025-09-30,975486.0,6,4.0,2658,10632,3.0,0,1993,0,Coastal Suburbs,20012,367.0,Medium,33,Established
PROP_00242,2025-10-21,1284480.0,6,3.5,4014,12042,3.0,0,1973,0,Coastal Suburbs,20012,320.0,Large,53,Established
PROP_00243,2026-05-09,150080.0,3,2.5,938,1876,1.0,0,1979,0,Tech Park District,30045,160.0,Small,47,Established
PROP_00244,2026-02-04,817156.0,5,3.5,3349,26792,2.0,0,1999,0,Metro City,10004,244.0,Large,27,Mordern
PROP_00245,2025-09-18,111252.0,3,1.0,876,1752,1.5,0,1972,0,Greenwood Valley,40081,127.0,Small,54,Established
PROP_00246,2026-03-04,233109.0,2,1.5,1317,6585,1.5,0,1975,0,Greenwood Valley,40082,177.0,Small,51,Established
PROP_00247,2025-08-07,257792.0,1,1.0,1216,2432,1.0,0,2002,0,Greenwood Valley,40081,212.0,Small,24,Mordern
PROP_00248,2026-03-20,258264.0,4,1.5,1224,7344,1.5,0,1967,0,Metro City,10003,211.0,Small,59,Established
PROP_00249,2026-03-23,261820.0,1,1.0,1060,6360,1.5,0,1979,0,Greenwood Valley,40082,247.0,Small,47,Established
PROP_00250,2026-01-29,255840.0,3,2.0,1599,6396,1.0,0,1986,0,Tech Park District,30045,160.0,Medium,40,Established
PROP_00251,2025-10-03,1150260.0,6,3.5,4036,28252,2.0,0,2010,2020,Coastal Suburbs,20013,285.0,Large,16,Mordern
PROP_00252,2026-01-29,302940.0,3,1.5,1485,2970,1.0,0,1957,0,Metro City,10001,204.0,Small,69,Established
PROP_00253,2025-12-26,490050.0,1,2.5,2025,12150,1.0,0,1966,0,Metro City,10001,242.0,Medium,60,Established
PROP_00254,2025-09-06,374467.0,2,2.0,1683,8415,1.5,0,1952,2016,Metro City,10001,222.5,Medium,74,Established
PROP_00255,2025-07-19,417096.0,4,1.0,1931,9655,1.0,0,1966,0,Coastal Suburbs,20013,216.0,Medium,60,Established
PROP_00256,2025-07-20,203680.0,1,2.0,1520,4560,1.5,0,1980,0,Greenwood Valley,40081,134.0,Medium,46,Established
PROP_00257,2026-05-04,345648.0,1,1.0,2274,6822,1.0,0,2006,0,Metro City,10002,152.0,Medium,20,Mordern
PROP_00258,2026-01-07,160815.0,2,2.0,1065,6390,1.5,0,1959,0,Metro City,10003,151.0,Small,67,Established
PROP_00259,2025-11-29,331352.0,3,1.5,1708,6832,1.5,0,1981,0,Coastal Suburbs,20012,194.0,Medium,45,Established
PROP_00260,2026-01-03,368196.0,1,1.0,1509,7545,2.0,0,1985,0,Tech Park District,30046,244.0,Medium,41,Established
PROP_00261,2025-12-28,452980.0,2,1.0,1562,4686,1.0,0,2008,2016,Coastal Suburbs,20013,290.0,Medium,18,Mordern
PROP_00262,2026-01-26,212114.0,4,2.0,973,1946,1.5,0,2013,0,Greenwood Valley,40081,218.0,Small,13,Mordern
PROP_00263,2025-06-28,209608.0,2,1.5,1576,4728,2.0,0,1989,0,Greenwood Valley,40082,133.0,Medium,37,Established
PROP_00264,2026-05-11,1475041.0,5,3.5,3287,9861,2.5,0,2005,2016,Tech Park District,30045,448.7,Large,21,Mordern
PROP_00265,2026-05-01,1427268.0,6,3.5,4299,25794,3.0,0,1983,0,Metro City,10004,332.0,Large,43,Established
PROP_00266,2026-04-27,117171.0,2,1.5,831,3324,2.0,0,1981,0,Greenwood Valley,40082,141.0,Small,45,Established
PROP_00267,2025-07-21,189420.0,1,2.0,1540,6160,2.0,0,1965,0,Tech Park District,30046,123.0,Medium,61,Established
PROP_00268,2025-07-02,719061.0,5,4.0,2471,14826,2.0,0,2011,0,Tech Park District,30046,291.0,Medium,15,Mordern
PROP_00269,2025-12-24,475368.0,1,2.0,2049,12294,1.5,0,1973,0,Coastal Suburbs,20012,232.0,Medium,53,Established
PROP_00270,2025-11-21,806785.0,4,3.0,3115,12460,3.0,0,1964,0,Tech Park District,30046,259.0,Large,62,Established
PROP_00271,2025-07-26,164610.0,4,2.0,885,5310,2.0,0,1982,0,Coastal Suburbs,20013,186.0,Small,44,Established
PROP_00272,2025-10-06,133162.0,3,1.0,958,5748,1.5,0,1980,0,Tech Park District,30045,139.0,Small,46,Established
PROP_00273,2025-09-07,289645.0,4,2.0,1093,2186,1.5,0,1992,2021,Tech Park District,30046,265.0,Small,34,Established
PROP_00274,2025-09-06,112266.0,2,2.0,891,3564,1.0,0,1963,0,Greenwood Valley,40082,126.0,Small,63,Established
PROP_00275,2026-03-02,660285.0,5,2.5,3015,18090,3.0,0,1978,0,Tech Park District,30046,219.0,Large,48,Established
PROP_00276,2026-01-16,1218135.0,6,2.5,4335,34680,3.0,0,1984,0,Greenwood Valley,40081,281.0,Large,42,Established
PROP_00277,2025-08-11,313673.0,3,1.5,1733,6932,2.0,0,2006,0,Tech Park District,30045,181.0,Medium,20,Mordern
PROP_00278,2026-01-03,485326.0,1,2.0,2138,10690,2.0,0,1979,0,Greenwood Valley,40082,227.0,Medium,47,Established
PROP_00279,2025-09-02,306000.0,4,1.5,2040,8160,1.5,0,1960,0,Coastal Suburbs,20013,150.0,Medium,66,Established
PROP_00280,2025-10-21,323323.0,2,1.5,1729,3458,1.0,0,2010,0,Coastal Suburbs,20013,187.0,Medium,16,Mordern
PROP_00281,2026-01-23,807300.0,4,3.0,2700,10800,3.0,0,2004,0,Coastal Suburbs,20011,299.0,Medium,22,Mordern
PROP_00282,2025-10-06,195059.0,1,2.0,1489,8934,2.0,0,1959,0,Greenwood Valley,40081,131.0,Small,67,Established
PROP_00283,2025-07-09,1029510.0,6,4.0,4185,20925,2.5,0,2015,0,Tech Park District,30046,246.0,Large,11,Mordern
PROP_00284,2026-01-13,278096.0,4,2.5,1456,7280,1.0,0,1962,0,Metro City,10003,191.0,Small,64,Established
PROP_00285,2026-03-09,227916.0,4,2.0,1461,7305,1.5,0,1955,0,Greenwood Valley,40082,156.0,Small,71,Established
PROP_00286,2025-07-21,287090.0,3,1.0,1511,6044,1.0,0,2012,0,Coastal Suburbs,20012,190.0,Medium,14,Mordern
PROP_00287,2025-06-26,843948.0,5,2.5,3349,26792,2.5,0,2015,0,Coastal Suburbs,20012,252.0,Large,11,Mordern
PROP_00288,2026-04-30,660416.0,6,3.0,2428,14568,2.0,0,2004,0,Metro City,10001,272.0,Medium,22,Mordern
PROP_00289,2026-03-04,265050.0,1,1.0,1710,8550,1.5,0,1985,0,Coastal Suburbs,20012,155.0,Medium,41,Established
PROP_00290,2025-06-08,730350.0,6,3.0,2705,13525,2.0,0,2008,0,Metro City,10003,270.0,Medium,18,Mordern
PROP_00291,2025-07-18,1202130.0,4,4.0,2812,22496,3.0,0,1954,2016,Metro City,10003,427.5,Medium,72,Established
PROP_00292,2025-09-30,224281.0,2,1.5,1343,6715,1.0,0,2013,0,Coastal Suburbs,20011,167.0,Small,13,Mordern
PROP_00293,2025-08-25,859384.0,6,3.0,2414,14484,2.0,0,1976,0,Coastal Suburbs,20013,356.0,Medium,50,Established
PROP_00294,2025-12-26,436995.0,4,1.5,2106,8424,1.5,0,1988,2020,Metro City,10004,207.5,Medium,38,Established
PROP_00295,2026-02-04,1491603.0,5,3.5,4371,21855,2.0,0,2003,2021,Greenwood Valley,40082,341.2,Large,23,Mordern
PROP_00296,2026-02-02,276070.0,2,2.5,1453,2906,1.5,0,2011,2023,Coastal Suburbs,20013,190.0,Small,15,Mordern
PROP_00297,2025-09-18,304482.0,3,1.5,1637,3274,2.0,0,1990,0,Greenwood Valley,40081,186.0,Medium,36,Established
PROP_00298,2025-12-23,235014.0,1,2.0,1794,5382,1.5,0,1989,0,Greenwood Valley,40082,131.0,Medium,37,Established
PROP_00299,2025-07-01,1262010.0,6,3.0,2852,19964,3.0,0,1952,2016,Coastal Suburbs,20013,442.5,Medium,74,Established
PROP_00300,2025-08-24,970900.0,5,3.5,2660,21280,2.0,0,1975,2024,Greenwood Valley,40081,365.0,Medium,51,Established
PROP_00301,2025-12-12,270474.0,2,2.0,1478,7390,1.0,0,1951,0,Greenwood Valley,40081,183.0,Small,75,Established
PROP_00302,2025-06-02,205143.0,4,1.0,1121,4484,1.5,0,1954,0,Metro City,10001,183.0,Small,72,Established
PROP_00303,2025-12-17,219898.0,2,2.0,973,1946,1.0,0,1952,0,Metro City,10004,226.0,Small,74,Established
PROP_00304,2025-10-14,255000.0,4,1.5,2040,8160,1.5,0,1988,0,Coastal Suburbs,20011,125.0,Medium,38,Established
PROP_00305,2026-01-19,312704.0,4,2.5,1396,6980,1.0,0,1985,0,Coastal Suburbs,20011,224.0,Small,41,Established
PROP_00306,2025-10-25,276651.0,4,2.5,1563,9378,2.0,0,1953,0,Coastal Suburbs,20012,177.0,Medium,73,Established
PROP_00307,2026-01-03,213120.0,1,2.0,1480,4440,2.0,0,1971,0,Coastal Suburbs,20012,144.0,Small,55,Established
PROP_00308,2026-05-23,460266.0,4,2.5,1871,11226,1.0,0,1982,0,Greenwood Valley,40081,246.0,Medium,44,Established
PROP_00309,2026-03-12,416503.0,4,1.0,1349,4047,2.0,0,1990,2019,Tech Park District,30045,308.7,Small,36,Established
PROP_00310,2026-05-05,205533.0,1,1.0,1671,3342,1.5,0,1970,0,Tech Park District,30046,123.0,Medium,56,Established
PROP_00311,2026-02-05,406992.0,1,1.0,1668,8340,1.0,0,1967,0,Metro City,10002,244.0,Medium,59,Established
PROP_00312,2025-08-19,301430.0,1,2.5,1402,5608,2.0,0,1971,0,Greenwood Valley,40082,215.0,Small,55,Established
PROP_00313,2025-09-06,1014156.0,5,3.5,4334,26004,2.0,0,1971,0,Coastal Suburbs,20013,234.0,Large,55,Established
PROP_00314,2025-10-30,296184.0,2,1.5,1763,3526,1.0,0,1975,0,Greenwood Valley,40081,168.0,Medium,51,Established
PROP_00315,2025-09-20,165672.0,4,1.5,936,3744,2.0,0,1994,0,Greenwood Valley,40082,177.0,Small,32,Established
PROP_00316,2025-06-30,265392.0,4,2.0,1552,9312,1.5,0,1959,0,Coastal Suburbs,20012,171.0,Medium,67,Established
PROP_00317,2026-03-24,230862.0,3,1.0,1059,6354,2.0,0,1992,0,Metro City,10002,218.0,Small,34,Established
PROP_00318,2026-03-05,251707.0,1,1.5,1243,2486,2.0,0,2010,2021,Tech Park District,30046,202.5,Small,16,Mordern
PROP_00319,2025-07-02,324150.0,4,2.5,2161,10805,1.5,0,1980,0,Metro City,10001,150.0,Medium,46,Established
PROP_00320,2025-11-08,406507.0,3,2.0,1869,7476,2.0,0,1971,2020,Greenwood Valley,40082,217.5,Medium,55,Established
PROP_00321,2025-06-30,460427.0,4,2.0,2203,4406,2.0,0,1972,0,Coastal Suburbs,20012,209.0,Medium,54,Established
PROP_00322,2025-06-26,812448.0,5,4.0,3276,22932,3.0,0,1998,0,Tech Park District,30046,248.0,Large,28,Mordern
PROP_00323,2026-03-27,428000.0,2,1.0,2000,8000,1.5,0,1982,0,Metro City,10002,214.0,Medium,44,Established
PROP_00324,2026-01-31,383562.0,3,2.5,1615,3230,2.0,0,1957,2016,Metro City,10003,237.5,Medium,69,Established
PROP_00325,2026-02-13,174502.0,4,1.0,878,3512,1.0,0,1972,2018,Greenwood Valley,40082,198.7,Small,54,Established
PROP_00326,2026-02-27,1180760.0,4,2.5,4217,33736,3.0,0,1985,2019,Metro City,10004,280.0,Large,41,Established
PROP_00327,2025-08-20,2068505.0,5,3.0,3901,27307,2.0,1,2003,2016,Metro City,10003,530.2,Large,23,Mordern
PROP_00328,2025-06-30,943110.0,6,3.0,3493,10479,2.0,0,1975,0,Metro City,10002,270.0,Large,51,Established
PROP_00329,2026-02-16,325040.0,1,2.0,1360,8160,1.5,0,1961,0,Greenwood Valley,40081,239.0,Small,65,Established
PROP_00330,2025-07-12,286750.0,1,1.5,2294,4588,1.0,0,1971,0,Greenwood Valley,40081,125.0,Medium,55,Established
PROP_00331,2025-09-04,218790.0,1,1.5,1430,4290,2.0,0,1989,0,Coastal Suburbs,20013,153.0,Small,37,Established
PROP_00332,2025-07-06,208230.0,3,2.5,1262,3786,1.5,0,1987,0,Tech Park District,30045,165.0,Small,39,Established
PROP_00333,2026-04-01,308477.0,3,2.0,1514,9084,1.5,0,1954,2025,Greenwood Valley,40082,203.7,Medium,72,Established
PROP_00334,2025-07-05,374480.0,2,2.5,1510,6040,1.0,0,1984,0,Greenwood Valley,40081,248.0,Medium,42,Established
PROP_00335,2026-05-12,249676.0,3,1.0,1036,6216,2.0,0,1967,0,Coastal Suburbs,20012,241.0,Small,59,Established
PROP_00336,2025-09-29,272792.0,1,2.0,2236,4472,2.0,0,1970,0,Tech Park District,30046,122.0,Medium,56,Established
PROP_00337,2025-12-24,256011.0,1,1.5,1533,6132,1.0,0,1952,0,Tech Park District,30046,167.0,Medium,74,Established
PROP_00338,2025-08-01,292374.0,4,1.5,1317,5268,2.0,0,1988,0,Greenwood Valley,40082,222.0,Small,38,Established
PROP_00339,2026-03-19,401355.0,4,2.0,1982,9910,2.0,0,1988,2024,Coastal Suburbs,20013,202.5,Medium,38,Established
PROP_00340,2025-10-05,618556.0,4,3.5,2621,7863,2.5,0,1994,0,Coastal Suburbs,20013,236.0,Medium,32,Established
PROP_00341,2026-03-24,207360.0,2,1.5,1152,4608,1.5,0,1976,0,Coastal Suburbs,20012,180.0,Small,50,Established
PROP_00342,2026-04-01,488675.0,3,1.0,1777,5331,1.5,0,1977,2022,Coastal Suburbs,20011,275.0,Medium,49,Established
PROP_00343,2025-06-21,828341.0,4,4.0,2927,14635,2.0,0,1986,0,Greenwood Valley,40081,283.0,Medium,40,Established
PROP_00344,2026-04-14,358215.0,3,2.5,2171,13026,1.0,0,1980,0,Greenwood Valley,40082,165.0,Medium,46,Established
PROP_00345,2025-07-12,277982.0,4,1.0,2122,6366,1.0,0,1977,0,Tech Park District,30045,131.0,Medium,49,Established
PROP_00346,2026-01-01,269244.0,2,2.5,1108,4432,1.5,0,1954,0,Metro City,10003,243.0,Small,72,Established
PROP_00347,2026-05-03,216087.0,1,2.5,969,3876,2.0,0,1951,0,Greenwood Valley,40081,223.0,Small,75,Established
PROP_00348,2026-03-26,353615.0,4,1.0,1795,8975,1.5,0,2004,0,Coastal Suburbs,20013,197.0,Medium,22,Mordern
PROP_00349,2026-03-17,540075.0,4,2.0,1895,7580,1.0,0,1999,2017,Metro City,10004,285.0,Medium,27,Mordern
PROP_00350,2026-02-23,428274.0,3,1.5,1854,11124,2.0,0,1956,0,Coastal Suburbs,20011,231.0,Medium,70,Established
PROP_00351,2025-11-09,802648.0,5,3.5,2606,18242,3.0,0,1993,0,Metro City,10001,308.0,Medium,33,Established
PROP_00352,2025-10-12,107715.0,3,2.5,835,4175,1.5,0,1964,0,Metro City,10003,129.0,Small,62,Established
PROP_00353,2025-09-13,251275.0,1,1.0,1058,3174,2.0,0,1994,2025,Metro City,10004,237.5,Small,32,Established
PROP_00354,2026-05-09,608379.0,6,4.0,2567,7701,2.5,0,1962,0,Coastal Suburbs,20013,237.0,Medium,64,Established
PROP_00355,2025-11-08,1368393.0,6,3.5,4131,24786,2.0,0,1960,2022,Metro City,10003,331.2,Large,66,Established
PROP_00356,2025-10-01,388675.0,3,1.5,2221,4442,1.5,0,2005,0,Metro City,10002,175.0,Medium,21,Mordern
PROP_00357,2025-10-14,202583.0,1,2.5,1171,4684,1.5,0,1952,0,Coastal Suburbs,20012,173.0,Small,74,Established
PROP_00358,2025-12-20,220528.0,3,1.0,1253,3759,1.0,0,1958,0,Coastal Suburbs,20012,176.0,Small,68,Established
PROP_00359,2025-08-07,445717.0,3,2.5,1774,10644,1.0,0,1994,2018,Greenwood Valley,40082,251.2,Medium,32,Established
PROP_00360,2026-05-10,185220.0,2,2.5,1323,6615,1.0,0,2012,0,Greenwood Valley,40082,140.0,Small,14,Mordern
PROP_00361,2026-04-27,177419.0,3,2.0,1397,5588,1.5,0,1969,0,Tech Park District,30045,127.0,Small,57,Established
PROP_00362,2025-11-01,579670.0,4,2.5,2366,4732,1.5,0,1980,0,Coastal Suburbs,20013,245.0,Medium,46,Established
PROP_00363,2026-01-21,546595.0,1,1.0,1610,4830,1.0,1,1972,2022,Coastal Suburbs,20012,339.5,Medium,54,Established
PROP_00364,2025-11-09,1390875.0,5,3.5,3709,18545,3.0,0,1990,0,Greenwood Valley,40082,375.0,Large,36,Established
PROP_00365,2025-07-08,875385.0,5,4.0,3573,21438,2.0,0,2001,0,Greenwood Valley,40081,245.0,Large,25,Mordern
PROP_00366,2025-06-05,252476.0,1,2.5,1988,9940,1.5,0,1978,0,Tech Park District,30046,127.0,Medium,48,Established
PROP_00367,2026-01-21,687286.0,5,3.0,3082,21574,3.0,0,1997,0,Metro City,10004,223.0,Large,29,Mordern
PROP_00368,2026-04-15,981912.0,4,4.0,3912,31296,2.0,0,1991,0,Greenwood Valley,40081,251.0,Large,35,Established
PROP_00369,2026-03-16,300531.0,4,2.5,1301,7806,1.5,1,2009,0,Metro City,10001,231.0,Small,17,Mordern
PROP_00370,2025-07-22,1116440.0,4,3.0,4294,34352,2.0,0,2002,2023,Metro City,10003,260.0,Large,24,Mordern
PROP_00371,2025-07-08,537070.0,5,2.5,2498,14988,2.5,0,1987,0,Greenwood Valley,40081,215.0,Medium,39,Established
PROP_00372,2026-03-03,155992.0,4,2.5,1054,2108,1.0,0,1971,0,Metro City,10003,148.0,Small,55,Established
PROP_00373,2025-09-18,949390.0,5,3.0,3484,10452,2.5,0,2008,2023,Tech Park District,30045,272.5,Large,18,Mordern
PROP_00374,2026-02-15,222138.0,4,2.0,1722,6888,2.0,0,1967,0,Coastal Suburbs,20012,129.0,Medium,59,Established
PROP_00375,2025-10-14,361760.0,3,2.0,2261,9044,1.5,0,1989,0,Tech Park District,30045,160.0,Medium,37,Established
PROP_00376,2025-08-07,454790.0,2,1.5,2044,8176,1.5,0,1953,2025,Greenwood Valley,40082,222.5,Medium,73,Established
PROP_00377,2025-11-26,507548.0,3,2.0,2276,13656,2.0,0,2011,0,Tech Park District,30045,223.0,Medium,15,Mordern
PROP_00378,2025-07-06,382482.0,3,2.0,1574,7870,2.0,0,1972,0,Coastal Suburbs,20012,243.0,Medium,54,Established
PROP_00379,2025-10-04,240660.0,1,2.0,1260,5040,1.0,0,1965,0,Greenwood Valley,40081,191.0,Small,61,Established
PROP_00380,2025-12-07,643245.0,1,1.5,2318,6954,1.5,0,1962,2024,Tech Park District,30046,277.5,Medium,64,Established
PROP_00381,2025-10-24,317090.0,1,1.0,1714,10284,2.0,0,1973,0,Metro City,10003,185.0,Medium,53,Established
PROP_00382,2025-08-20,126126.0,4,1.5,882,5292,1.5,0,1974,0,Coastal Suburbs,20011,143.0,Small,52,Established
PROP_00383,2026-01-11,306372.0,1,1.5,1266,3798,2.0,0,2009,0,Metro City,10002,242.0,Small,17,Mordern
PROP_00384,2026-03-06,1090000.0,4,3.0,4360,13080,2.5,0,1962,0,Metro City,10003,250.0,Large,64,Established
PROP_00385,2026-05-27,242608.0,1,2.5,1028,5140,2.0,0,1950,0,Coastal Suburbs,20013,236.0,Small,76,Established
PROP_00386,2025-11-02,450310.0,2,2.0,1838,9190,2.0,0,1983,2019,Greenwood Valley,40082,245.0,Medium,43,Established
PROP_00387,2026-04-10,257000.0,3,2.5,1028,3084,1.5,0,2010,0,Tech Park District,30046,250.0,Small,16,Mordern
PROP_00388,2026-05-01,939556.0,6,3.5,2788,16728,2.5,0,1973,0,Coastal Suburbs,20011,337.0,Medium,53,Established
PROP_00389,2026-02-26,464324.0,3,2.0,2369,14214,1.5,0,1976,0,Metro City,10002,196.0,Medium,50,Established
PROP_00390,2025-06-05,270643.0,4,1.5,1123,6738,2.0,0,2003,0,Coastal Suburbs,20012,241.0,Small,23,Mordern
PROP_00391,2026-05-08,1136510.0,5,3.5,3919,15676,2.5,0,1990,0,Tech Park District,30045,290.0,Large,36,Established
PROP_00392,2026-03-11,617345.0,4,4.0,2627,15762,2.5,0,2008,0,Greenwood Valley,40082,235.0,Medium,18,Mordern
PROP_00393,2025-11-01,339388.0,3,2.0,1564,3128,1.5,0,1991,0,Metro City,10002,217.0,Medium,35,Established
PROP_00394,2026-05-06,307945.0,4,2.0,1018,2036,1.0,0,2010,2016,Coastal Suburbs,20011,302.5,Small,16,Mordern
PROP_00395,2025-07-24,269372.0,4,1.0,1007,2014,2.0,0,2006,2017,Greenwood Valley,40082,267.5,Small,20,Mordern
PROP_00396,2025-08-08,1416870.0,4,3.5,4095,16380,2.0,0,1975,0,Greenwood Valley,40081,346.0,Large,51,Established
PROP_00397,2025-10-14,378805.0,3,2.0,2212,4424,1.0,0,1990,2021,Greenwood Valley,40081,171.2,Medium,36,Established
PROP_00398,2025-07-30,324198.0,4,1.5,1743,6972,1.5,0,1982,0,Greenwood Valley,40081,186.0,Medium,44,Established
PROP_00399,2025-07-25,217485.0,4,2.5,1611,8055,1.0,0,2015,0,Metro City,10002,135.0,Medium,11,Mordern
PROP_00400,2026-03-11,974002.0,5,4.0,3558,24906,2.5,0,1961,2017,Greenwood Valley,40081,273.7,Large,65,Established
PROP_00401,2025-08-19,859140.0,4,4.0,3182,9546,3.0,0,2009,0,Coastal Suburbs,20013,270.0,Large,17,Mordern
PROP_00402,2025-10-18,397670.0,2,2.0,1729,10374,2.0,0,1952,0,Coastal Suburbs,20013,230.0,Medium,74,Established
PROP_00403,2025-10-23,151962.0,4,1.0,817,2451,1.5,0,1978,0,Tech Park District,30045,186.0,Small,48,Established
PROP_00404,2026-04-06,355448.0,2,2.0,2264,13584,1.0,0,1976,0,Tech Park District,30046,157.0,Medium,50,Established
PROP_00405,2025-09-16,381200.0,1,1.5,1906,7624,1.0,0,1979,0,Metro City,10001,200.0,Medium,47,Established
PROP_00406,2025-11-23,360760.0,3,1.5,1244,4976,1.0,0,1965,2022,Coastal Suburbs,20012,290.0,Small,61,Established
PROP_00407,2025-09-13,989750.0,6,3.0,3959,11877,2.5,0,1976,0,Metro City,10004,250.0,Large,50,Established
PROP_00408,2026-05-18,1520500.0,6,2.5,3068,12272,2.0,1,1995,0,Metro City,10001,495.6,Large,31,Established
PROP_00409,2026-04-21,419608.0,1,2.0,1778,7112,2.0,0,1952,0,Tech Park District,30046,236.0,Medium,74,Established
PROP_00410,2025-10-14,1418982.0,4,3.5,3877,19385,2.0,0,1988,0,Greenwood Valley,40082,366.0,Large,38,Established
PROP_00411,2026-02-14,912625.0,4,3.5,3725,11175,2.0,0,1951,0,Metro City,10004,245.0,Large,75,Established
PROP_00412,2026-02-06,543143.0,1,1.0,2021,6063,2.0,0,2003,2022,Coastal Suburbs,20011,268.7,Medium,23,Mordern
PROP_00413,2025-10-07,981792.0,4,3.0,3896,11688,2.0,0,1989,0,Coastal Suburbs,20011,252.0,Large,37,Established
PROP_00414,2025-06-27,230724.0,1,1.0,1479,2958,1.5,0,2002,0,Tech Park District,30046,156.0,Small,24,Mordern
PROP_00415,2025-07-18,260243.0,1,2.0,1256,2512,1.5,1,2010,0,Greenwood Valley,40081,207.2,Small,16,Mordern
PROP_00416,2026-04-21,378075.0,1,2.0,1775,8875,1.5,0,1962,0,Greenwood Valley,40082,213.0,Medium,64,Established
PROP_00417,2026-01-03,351503.0,2,1.5,1261,2522,2.0,0,1986,2017,Coastal Suburbs,20011,278.7,Small,40,Established
PROP_00418,2025-10-20,423940.0,3,2.0,2255,11275,2.0,0,1966,0,Coastal Suburbs,20011,188.0,Medium,60,Established
