Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code
PROP_00271,2025-07-26,164610,4,2.0,885,5310,2.0,0,1982,0,Coastal Suburbs,20013
PROP_00272,2025-10-06,133162,3,1.0,958,5748,1.5,0,1980,0,Tech Park District,30045
PROP_00273,2025-09-07,289645,4,2.0,1093,2186,1.5,0,1992,2021,Tech Park District,30046
PROP_00274,2025-09-06,112266,2,2.0,891,3564,1.0,0,1963,0,Greenwood Valley,40082
PROP_00275,2026-03-02,660285,5,2.5,3015,18090,3.0,0,1978,0,Tech Park District,30046
PROP_00276,2026-01-16,1218135,6,2.5,4335,34680,3.0,0,1984,0,Greenwood Valley,40081
PROP_00277,2025-08-11,313673,3,1.5,1733,6932,2.0,0,2006,0,Tech Park District,30045
PROP_00278,2026-01-03,485326,1,2.0,2138,10690,2.0,0,1979,0,Greenwood Valley,40082
PROP_00279,2025-09-02,306000,4,1.5,2040,8160,1.5,0,1960,0,Coastal Suburbs,20013
PROP_00280,2025-10-21,323323,2,1.5,1729,3458,1.0,0,2010,0,Coastal Suburbs,20013
PROP_00281,2026-01-23,807300,4,3.0,2700,10800,3.0,0,2004,0,Coastal Suburbs,20011
PROP_00282,2025-10-06,195059,1,2.0,1489,8934,2.0,0,1959,0,Greenwood Valley,40081
PROP_00283,2025-07-09,1029510,6,4.0,4185,20925,2.5,0,2015,0,Tech Park District,30046
PROP_00284,2026-01-13,278096,4,2.5,1456,7280,1.0,0,1962,0,Metro City,10003
PROP_00285,2026-03-09,227916,4,2.0,1461,7305,1.5,0,1955,0,Greenwood Valley,40082
PROP_00286,2025-07-21,287090,3,1.0,1511,6044,1.0,0,2012,0,Coastal Suburbs,20012
PROP_00287,2025-06-26,843948,5,2.5,3349,26792,2.5,0,2015,0,Coastal Suburbs,20012
PROP_00288,2026-04-30,660416,6,3.0,2428,14568,2.0,0,2004,0,Metro City,10001
PROP_00289,2026-03-04,265050,1,1.0,1710,8550,1.5,0,1985,0,Coastal Suburbs,20012
PROP_00290,2025-06-08,730350,6,3.0,2705,13525,2.0,0,2008,0,Metro City,10003
PROP_00291,2025-07-18,1202130,4,4.0,2812,22496,3.0,0,1954,2016,Metro City,10003
PROP_00292,2025-09-30,224281,2,1.5,1343,6715,1.0,0,2013,0,Coastal Suburbs,20011
PROP_00293,2025-08-25,859384,6,3.0,2414,14484,2.0,0,1976,0,Coastal Suburbs,20013
PROP_00294,2025-12-26,436995,4,1.5,2106,8424,1.5,0,1988,2020,Metro City,10004
PROP_00295,2026-02-04,1491603,5,3.5,4371,21855,2.0,0,2003,2021,Greenwood Valley,40082
PROP_00296,2026-02-02,276070,2,2.5,1453,2906,1.5,0,2011,2023,Coastal Suburbs,20013
PROP_00297,2025-09-18,304482,3,1.5,1637,3274,2.0,0,1990,0,Greenwood Valley,40081
PROP_00298,2025-12-23,235014,1,2.0,1794,5382,1.5,0,1989,0,Greenwood Valley,40082
PROP_00299,2025-07-01,1262010,6,3.0,2852,19964,3.0,0,1952,2016,Coastal Suburbs,20013
PROP_00300,2025-08-24,970900,5,3.5,2660,21280,2.0,0,1975,2024,Greenwood Valley,40081
PROP_00301,2025-12-12,270474,2,2.0,1478,7390,1.0,0,1951,0,Greenwood Valley,40081
PROP_00302,2025-06-02,205143,4,1.0,1121,4484,1.5,0,1954,0,Metro City,10001
PROP_00303,2025-12-17,219898,2,2.0,973,1946,1.0,0,1952,0,Metro City,10004
PROP_00304,2025-10-14,255000,4,1.5,2040,8160,1.5,0,1988,0,Coastal Suburbs,20011
PROP_00305,2026-01-19,312704,4,2.5,1396,6980,1.0,0,1985,0,Coastal Suburbs,20011
PROP_00306,2025-10-25,276651,4,2.5,1563,9378,2.0,0,1953,0,Coastal Suburbs,20012
PROP_00307,2026-01-03,213120,1,2.0,1480,4440,2.0,0,1971,0,Coastal Suburbs,20012
PROP_00308,2026-05-23,460266,4,2.5,1871,11226,1.0,0,1982,0,Greenwood Valley,40081
PROP_00309,2026-03-12,416503,4,1.0,1349,4047,2.0,0,1990,2019,Tech Park District,30045
PROP_00310,2026-05-05,205533,1,1.0,1671,3342,1.5,0,1970,0,Tech Park District,30046
PROP_00311,2026-02-05,406992,1,1.0,1668,8340,1.0,0,1967,0,Metro City,10002
PROP_00312,2025-08-19,301430,1,2.5,1402,5608,2.0,0,1971,0,Greenwood Valley,40082
PROP_00313,2025-09-06,1014156,5,3.5,4334,26004,2.0,0,1971,0,Coastal Suburbs,20013
PROP_00314,2025-10-30,296184,2,1.5,1763,3526,1.0,0,1975,0,Greenwood Valley,40081
PROP_00315,2025-09-20,165672,4,1.5,936,3744,2.0,0,1994,0,Greenwood Valley,40082
PROP_00316,2025-06-30,265392,4,2.0,1552,9312,1.5,0,1959,0,Coastal Suburbs,20012
PROP_00317,2026-03-24,230862,3,1.0,1059,6354,2.0,0,1992,0,Metro City,10002
PROP_00318,2026-03-05,251707,1,1.5,1243,2486,2.0,0,2010,2021,Tech Park District,30046
PROP_00319,2025-07-02,324150,4,2.5,2161,10805,1.5,0,1980,0,Metro City,10001
PROP_00320,2025-11-08,406507,3,2.0,1869,7476,2.0,0,1971,2020,Greenwood Valley,40082
PROP_00321,2025-06-30,460427,4,2.0,2203,4406,2.0,0,1972,0,Coastal Suburbs,20012
PROP_00322,2025-06-26,812448,5,4.0,3276,22932,3.0,0,1998,0,Tech Park District,30046
PROP_00323,2026-03-27,428000,2,1.0,2000,8000,1.5,0,1982,0,Metro City,10002
PROP_00324,2026-01-31,383562,3,2.5,1615,3230,2.0,0,1957,2016,Metro City,10003
PROP_00325,2026-02-13,174502,4,1.0,878,3512,1.0,0,1972,2018,Greenwood Valley,40082
PROP_00326,2026-02-27,1180760,4,2.5,4217,33736,3.0,0,1985,2019,Metro City,10004
PROP_00327,2025-08-20,2068505,5,3.0,3901,27307,2.0,1,2003,2016,Metro City,10003
PROP_00328,2025-06-30,943110,6,3.0,3493,10479,2.0,0,1975,0,Metro City,10002
PROP_00329,2026-02-16,325040,1,2.0,1360,8160,1.5,0,1961,0,Greenwood Valley,40081
PROP_00330,2025-07-12,286750,1,1.5,2294,4588,1.0,0,1971,0,Greenwood Valley,40081
PROP_00331,2025-09-04,218790,1,1.5,1430,4290,2.0,0,1989,0,Coastal Suburbs,20013
PROP_00332,2025-07-06,208230,3,2.5,1262,3786,1.5,0,1987,0,Tech Park District,30045
PROP_00333,2026-04-01,308477,3,2.0,1514,9084,1.5,0,1954,2025,Greenwood Valley,40082
PROP_00334,2025-07-05,374480,2,2.5,1510,6040,1.0,0,1984,0,Greenwood Valley,40081
PROP_00335,2026-05-12,249676,3,1.0,1036,6216,2.0,0,1967,0,Coastal Suburbs,20012
PROP_00336,2025-09-29,272792,1,2.0,2236,4472,2.0,0,1970,0,Tech Park District,30046
PROP_00337,2025-12-24,256011,1,1.5,1533,6132,1.0,0,1952,0,Tech Park District,30046
PROP_00338,2025-08-01,292374,4,1.5,1317,5268,2.0,0,1988,0,Greenwood Valley,40082
PROP_00339,2026-03-19,401355,4,2.0,1982,9910,2.0,0,1988,2024,Coastal Suburbs,20013
PROP_00340,2025-10-05,618556,4,3.5,2621,7863,2.5,0,1994,0,Coastal Suburbs,20013
PROP_00341,2026-03-24,207360,2,1.5,1152,4608,1.5,0,1976,0,Coastal Suburbs,20012
PROP_00342,2026-04-01,488675,3,1.0,1777,5331,1.5,0,1977,2022,Coastal Suburbs,20011
PROP_00343,2025-06-21,828341,4,4.0,2927,14635,2.0,0,1986,0,Greenwood Valley,40081
PROP_00344,2026-04-14,358215,3,2.5,2171,13026,1.0,0,1980,0,Greenwood Valley,40082
PROP_00345,2025-07-12,277982,4,1.0,2122,6366,1.0,0,1977,0,Tech Park District,30045
PROP_00346,2026-01-01,269244,2,2.5,1108,4432,1.5,0,1954,0,Metro City,10003
PROP_00347,2026-05-03,216087,1,2.5,969,3876,2.0,0,1951,0,Greenwood Valley,40081
PROP_00348,2026-03-26,353615,4,1.0,1795,8975,1.5,0,2004,0,Coastal Suburbs,20013
PROP_00349,2026-03-17,540075,4,2.0,1895,7580,1.0,0,1999,2017,Metro City,10004
PROP_00350,2026-02-23,428274,3,1.5,1854,11124,2.0,0,1956,0,Coastal Suburbs,20011
PROP_00351,2025-11-09,802648,5,3.5,2606,18242,3.0,0,1993,0,Metro City,10001
PROP_00352,2025-10-12,107715,3,2.5,835,4175,1.5,0,1964,0,Metro City,10003
PROP_00353,2025-09-13,251275,1,1.0,1058,3174,2.0,0,1994,2025,Metro City,10004
PROP_00354,2026-05-09,608379,6,4.0,2567,7701,2.5,0,1962,0,Coastal Suburbs,20013
PROP_00355,2025-11-08,1368393,6,3.5,4131,24786,2.0,0,1960,2022,Metro City,10003
PROP_00356,2025-10-01,388675,3,1.5,2221,4442,1.5,0,2005,0,Metro City,10002
PROP_00357,2025-10-14,202583,1,2.5,1171,4684,1.5,0,1952,0,Coastal Suburbs,20012
PROP_00358,2025-12-20,220528,3,1.0,1253,3759,1.0,0,1958,0,Coastal Suburbs,20012
PROP_00359,2025-08-07,445717,3,2.5,1774,10644,1.0,0,1994,2018,Greenwood Valley,40082
PROP_00360,2026-05-10,185220,2,2.5,1323,6615,1.0,0,2012,0,Greenwood Valley,40082
PROP_00361,2026-04-27,177419,3,2.0,1397,5588,1.5,0,1969,0,Tech Park District,30045
PROP_00362,2025-11-01,579670,4,2.5,2366,4732,1.5,0,1980,0,Coastal Suburbs,20013
PROP_00363,2026-01-21,546595,1,1.0,1610,4830,1.0,1,1972,2022,Coastal Suburbs,20012
PROP_00364,2025-11-09,1390875,5,3.5,3709,18545,3.0,0,1990,0,Greenwood Valley,40082
PROP_00365,2025-07-08,875385,5,4.0,3573,21438,2.0,0,2001,0,Greenwood Valley,40081
PROP_00366,2025-06-05,252476,1,2.5,1988,9940,1.5,0,1978,0,Tech Park District,30046
PROP_00367,2026-01-21,687286,5,3.0,3082,21574,3.0,0,1997,0,Metro City,10004
PROP_00368,2026-04-15,981912,4,4.0,3912,31296,2.0,0,1991,0,Greenwood Valley,40081
PROP_00369,2026-03-16,300531,4,2.5,1301,7806,1.5,1,2009,0,Metro City,10001
PROP_00370,2025-07-22,1116440,4,3.0,4294,34352,2.0,0,2002,2023,Metro City,10003
PROP_00371,2025-07-08,537070,5,2.5,2498,14988,2.5,0,1987,0,Greenwood Valley,40081
PROP_00372,2026-03-03,155992,4,2.5,1054,2108,1.0,0,1971,0,Metro City,10003
PROP_00373,2025-09-18,949390,5,3.0,3484,10452,2.5,0,2008,2023,Tech Park District,30045
PROP_00374,2026-02-15,222138,4,2.0,1722,6888,2.0,0,1967,0,Coastal Suburbs,20012
PROP_00375,2025-10-14,361760,3,2.0,2261,9044,1.5,0,1989,0,Tech Park District,30045
PROP_00376,2025-08-07,454790,2,1.5,2044,8176,1.5,0,1953,2025,Greenwood Valley,40082
PROP_00377,2025-11-26,507548,3,2.0,2276,13656,2.0,0,2011,0,Tech Park District,30045
PROP_00378,2025-07-06,382482,3,2.0,1574,7870,2.0,0,1972,0,Coastal Suburbs,20012
PROP_00379,2025-10-04,240660,1,2.0,1260,5040,1.0,0,1965,0,Greenwood Valley,40081
PROP_00380,2025-12-07,643245,1,1.5,2318,6954,1.5,0,1962,2024,Tech Park District,30046
PROP_00381,2025-10-24,317090,1,1.0,1714,10284,2.0,0,1973,0,Metro City,10003
PROP_00382,2025-08-20,126126,4,1.5,882,5292,1.5,0,1974,0,Coastal Suburbs,20011
PROP_00383,2026-01-11,306372,1,1.5,1266,3798,2.0,0,2009,0,Metro City,10002
PROP_00384,2026-03-06,1090000,4,3.0,4360,13080,2.5,0,1962,0,Metro City,10003
PROP_00385,2026-05-27,242608,1,2.5,1028,5140,2.0,0,1950,0,Coastal Suburbs,20013
PROP_00386,2025-11-02,450310,2,2.0,1838,9190,2.0,0,1983,2019,Greenwood Valley,40082
PROP_00387,2026-04-10,257000,3,2.5,1028,3084,1.5,0,2010,0,Tech Park District,30046
PROP_00388,2026-05-01,939556,6,3.5,2788,16728,2.5,0,1973,0,Coastal Suburbs,20011
PROP_00389,2026-02-26,464324,3,2.0,2369,14214,1.5,0,1976,0,Metro City,10002
PROP_00390,2025-06-05,270643,4,1.5,1123,6738,2.0,0,2003,0,Coastal Suburbs,20012
PROP_00391,2026-05-08,1136510,5,3.5,3919,15676,2.5,0,1990,0,Tech Park District,30045
PROP_00392,2026-03-11,617345,4,4.0,2627,15762,2.5,0,2008,0,Greenwood Valley,40082
PROP_00393,2025-11-01,339388,3,2.0,1564,3128,1.5,0,1991,0,Metro City,10002
PROP_00394,2026-05-06,307945,4,2.0,1018,2036,1.0,0,2010,2016,Coastal Suburbs,20011
PROP_00395,2025-07-24,269372,4,1.0,1007,2014,2.0,0,2006,2017,Greenwood Valley,40082
PROP_00396,2025-08-08,1416870,4,3.5,4095,16380,2.0,0,1975,0,Greenwood Valley,40081
PROP_00397,2025-10-14,378805,3,2.0,2212,4424,1.0,0,1990,2021,Greenwood Valley,40081
PROP_00398,2025-07-30,324198,4,1.5,1743,6972,1.5,0,1982,0,Greenwood Valley,40081
PROP_00399,2025-07-25,217485,4,2.5,1611,8055,1.0,0,2015,0,Metro City,10002
PROP_00400,2026-03-11,974002,5,4.0,3558,24906,2.5,0,1961,2017,Greenwood Valley,40081
PROP_00401,2025-08-19,859140,4,4.0,3182,9546,3.0,0,2009,0,Coastal Suburbs,20013
PROP_00402,2025-10-18,397670,2,2.0,1729,10374,2.0,0,1952,0,Coastal Suburbs,20013
PROP_00403,2025-10-23,151962,4,1.0,817,2451,1.5,0,1978,0,Tech Park District,30045
PROP_00404,2026-04-06,355448,2,2.0,2264,13584,1.0,0,1976,0,Tech Park District,30046
PROP_00405,2025-09-16,381200,1,1.5,1906,7624,1.0,0,1979,0,Metro City,10001
PROP_00406,2025-11-23,360760,3,1.5,1244,4976,1.0,0,1965,2022,Coastal Suburbs,20012
PROP_00407,2025-09-13,989750,6,3.0,3959,11877,2.5,0,1976,0,Metro City,10004
PROP_00408,2026-05-18,1520500,6,2.5,3068,12272,2.0,1,1995,0,Metro City,10001
PROP_00409,2026-04-21,419608,1,2.0,1778,7112,2.0,0,1952,0,Tech Park District,30046
PROP_00410,2025-10-14,1418982,4,3.5,3877,19385,2.0,0,1988,0,Greenwood Valley,40082
PROP_00411,2026-02-14,912625,4,3.5,3725,11175,2.0,0,1951,0,Metro City,10004
PROP_00412,2026-02-06,543143,1,1.0,2021,6063,2.0,0,2003,2022,Coastal Suburbs,20011
PROP_00413,2025-10-07,981792,4,3.0,3896,11688,2.0,0,1989,0,Coastal Suburbs,20011
PROP_00414,2025-06-27,230724,1,1.0,1479,2958,1.5,0,2002,0,Tech Park District,30046
PROP_00415,2025-07-18,260243,1,2.0,1256,2512,1.5,1,2010,0,Greenwood Valley,40081
PROP_00416,2026-04-21,378075,1,2.0,1775,8875,1.5,0,1962,0,Greenwood Valley,40082
PROP_00417,2026-01-03,351503,2,1.5,1261,2522,2.0,0,1986,2017,Coastal Suburbs,20011
PROP_00418,2025-10-20,423940,3,2.0,2255,11275,2.0,0,1966,0,Coastal Suburbs,20011
PROP_00419,2025-06-23,257562,1,2.5,2094,4188,1.0,0,1968,0,Tech Park District,30045
PROP_00420,2025-06-02,498962,1,2.5,1790,7160,1.0,0,2007,2023,Coastal Suburbs,20011
PROP_00421,2025-11-18,363560,3,2.0,1490,4470,1.5,0,2008,0,Tech Park District,30046
PROP_00422,2025-08-06,470587,3,2.5,2115,4230,2.0,0,2008,2017,Tech Park District,30046
PROP_00423,2026-04-23,1928532,5,4.0,4187,29309,2.0,1,1973,0,Tech Park District,30045
PROP_00424,2025-10-13,1134542,4,2.5,3214,25712,3.0,0,1969,0,Coastal Suburbs,20011
PROP_00425,2025-08-22,199125,2,2.0,1125,2250,2.0,0,1969,0,Metro City,10003
PROP_00426,2026-01-13,381922,4,2.0,1598,9588,1.5,0,1991,0,Greenwood Valley,40081
PROP_00427,2026-03-10,310770,3,1.5,2302,13812,2.0,0,2002,0,Tech Park District,30045
PROP_00428,2026-05-28,950557,4,4.0,3054,24432,2.5,0,1981,2017,Greenwood Valley,40081
PROP_00429,2026-01-05,532638,4,1.0,2286,13716,2.0,0,1968,0,Coastal Suburbs,20012
PROP_00430,2026-03-15,690200,3,1.0,2380,14280,1.5,0,1988,2024,Tech Park District,30045
PROP_00431,2025-06-05,211037,3,2.0,883,4415,1.5,0,2004,0,Greenwood Valley,40081
PROP_00432,2025-07-28,519922,1,1.0,2298,13788,2.0,0,2013,2024,Greenwood Valley,40082
PROP_00433,2025-07-09,241960,3,2.0,1315,7890,1.5,0,1995,0,Greenwood Valley,40081
PROP_00434,2026-05-20,490440,4,1.5,2010,10050,2.0,0,1998,0,Metro City,10004
PROP_00435,2025-08-16,236080,1,1.0,1040,3120,1.5,0,2000,0,Greenwood Valley,40081
PROP_00436,2026-03-07,454020,4,2.5,1974,11844,1.0,0,1953,0,Metro City,10003
PROP_00437,2025-06-19,257232,3,1.0,1398,6990,1.0,0,1995,0,Coastal Suburbs,20011
PROP_00438,2025-12-07,4587075,7,6.0,6327,31635,3.0,0,1983,0,Tech Park District,30046
PROP_00439,2026-03-26,332564,3,2.5,2342,9368,1.0,0,1992,0,Coastal Suburbs,20011
PROP_00440,2026-03-10,1003808,4,2.5,4064,20320,3.0,0,1998,0,Coastal Suburbs,20012
PROP_00441,2025-08-15,347060,4,2.0,2345,7035,1.0,0,1974,0,Greenwood Valley,40082
PROP_00442,2026-01-07,220993,1,1.5,991,1982,2.0,0,1983,0,Tech Park District,30045
PROP_00443,2025-08-05,406608,4,1.0,2307,9228,2.0,0,1991,2023,Tech Park District,30046
PROP_00444,2025-06-22,461697,3,1.0,1812,5436,2.0,1,1978,0,Metro City,10002
PROP_00445,2025-11-05,346957,2,1.0,2053,10265,1.5,0,2002,0,Coastal Suburbs,20011
PROP_00446,2025-12-04,302940,3,2.0,1683,6732,1.5,0,1990,0,Greenwood Valley,40082
PROP_00447,2025-06-21,199400,2,1.5,997,5982,2.0,0,1963,0,Metro City,10002
PROP_00448,2025-12-01,313432,2,2.5,1351,8106,1.0,0,2013,0,Coastal Suburbs,20013
PROP_00449,2025-09-16,396637,4,1.0,1511,7555,2.0,0,1958,2020,Metro City,10002
PROP_00450,2026-05-16,526870,4,2.5,2242,6726,1.5,0,1989,0,Tech Park District,30045
PROP_00451,2025-10-06,286649,4,1.5,2369,14214,2.0,0,1956,0,Tech Park District,30046
PROP_00452,2026-05-08,1346231,4,2.5,4095,32760,2.0,0,1972,2016,Tech Park District,30045
PROP_00453,2025-07-23,594968,1,2.5,1975,9875,1.5,0,1967,2018,Greenwood Valley,40081
PROP_00454,2025-11-29,311733,4,2.0,1823,3646,1.0,0,1979,0,Metro City,10003
PROP_00455,2026-03-14,158949,1,2.0,841,5046,1.0,1,1997,0,Metro City,10003
PROP_00456,2025-12-26,117272,4,2.0,856,5136,2.0,0,1972,0,Metro City,10001
PROP_00457,2026-04-14,362835,3,1.0,2199,6597,2.0,0,2006,0,Greenwood Valley,40081
PROP_00458,2025-08-19,388875,4,1.0,2074,4148,2.0,0,1989,2017,Coastal Suburbs,20013
PROP_00459,2025-09-30,468392,2,1.0,1819,5457,2.0,0,2008,2024,Tech Park District,30045
PROP_00460,2025-08-23,1230450,6,2.5,3786,15144,2.5,0,1974,0,Greenwood Valley,40082
PROP_00461,2025-08-30,410080,4,1.0,1864,3728,2.0,0,1975,0,Metro City,10003
PROP_00462,2025-12-29,835536,5,4.0,4056,24336,2.5,0,2012,0,Coastal Suburbs,20012
PROP_00463,2025-06-13,372240,3,1.0,1880,3760,1.0,0,1972,0,Greenwood Valley,40082
PROP_00464,2025-08-31,273735,3,2.5,1185,4740,2.0,0,2015,0,Metro City,10001
PROP_00465,2025-11-18,201402,1,1.5,1002,5010,1.0,0,1959,0,Coastal Suburbs,20013
PROP_00466,2025-12-28,383392,1,1.0,1581,4743,2.0,0,1950,2021,Greenwood Valley,40081
PROP_00467,2026-05-09,1159570,5,4.0,2584,10336,2.0,0,1983,2022,Coastal Suburbs,20012
PROP_00468,2025-10-06,1243485,6,3.5,4077,32616,2.0,0,1998,0,Tech Park District,30045
PROP_00469,2025-10-15,156645,1,2.5,885,4425,1.0,0,1959,0,Coastal Suburbs,20012
PROP_00470,2025-08-21,835280,5,2.5,3152,22064,2.5,0,2000,0,Metro City,10002
PROP_00471,2026-05-26,1383732,5,2.5,2890,17340,2.0,1,2013,0,Tech Park District,30046
PROP_00472,2025-07-26,120149,1,1.5,877,4385,1.0,0,1980,0,Metro City,10004
PROP_00473,2025-12-13,433557,4,1.0,2157,12942,1.0,0,1955,0,Tech Park District,30046
PROP_00474,2025-06-20,820690,5,3.0,3835,23010,2.0,0,2000,0,Coastal Suburbs,20012
PROP_00475,2026-01-27,294139,2,2.0,2147,10735,1.0,0,1981,0,Tech Park District,30045
PROP_00476,2025-09-22,127472,3,1.0,1028,2056,1.5,0,1971,0,Tech Park District,30045
PROP_00477,2025-09-11,222285,1,1.5,812,4060,1.0,0,1965,2016,Tech Park District,30046
PROP_00478,2026-01-22,248040,4,2.5,1378,8268,1.5,0,2012,0,Metro City,10001
PROP_00479,2025-11-27,389090,2,2.5,1898,7592,1.0,0,1999,2018,Tech Park District,30046
PROP_00480,2025-11-04,157886,3,1.5,887,4435,1.5,0,2001,0,Tech Park District,30045
PROP_00481,2025-09-25,1281813,5,4.0,4287,34296,2.5,0,2009,0,Tech Park District,30045
PROP_00482,2025-09-23,264972,2,1.5,1244,3732,2.0,0,2009,0,Tech Park District,30046
PROP_00483,2025-06-13,319893,2,2.5,1089,5445,1.0,0,1988,2025,Greenwood Valley,40082
PROP_00484,2026-05-04,500950,3,1.5,2150,10750,2.0,0,1953,0,Greenwood Valley,40081
PROP_00485,2025-09-07,590628,2,2.5,1977,5931,1.0,0,1981,2018,Greenwood Valley,40081
PROP_00486,2025-12-22,155111,1,1.0,933,1866,1.0,0,1992,2021,Greenwood Valley,40082
PROP_00487,2025-11-16,218790,2,2.0,935,3740,2.0,0,2010,0,Tech Park District,30045
PROP_00488,2025-10-21,254016,2,1.5,1134,5670,1.0,0,1970,0,Coastal Suburbs,20012
PROP_00489,2025-07-06,350837,2,1.0,2159,6477,1.5,0,1967,2023,Greenwood Valley,40082
PROP_00490,2025-10-21,266093,1,2.0,1703,10218,2.0,0,2012,2022,Greenwood Valley,40082
PROP_00491,2025-11-27,878517,4,3.0,2953,20671,2.5,0,1964,2019,Tech Park District,30045
PROP_00492,2026-04-25,459684,1,2.0,2034,10170,1.0,0,1971,0,Tech Park District,30046
PROP_00493,2026-02-16,287496,1,2.5,1452,4356,1.0,0,1983,0,Tech Park District,30045
PROP_00494,2025-12-22,180682,4,1.0,1481,8886,1.0,0,1952,0,Greenwood Valley,40082
PROP_00495,2026-05-14,507756,1,2.0,2227,11135,1.5,0,2002,0,Coastal Suburbs,20012
PROP_00496,2026-03-02,242520,2,2.5,1376,5504,1.0,0,1990,2017,Coastal Suburbs,20012
PROP_00497,2025-11-17,935930,4,3.0,2705,10820,2.5,0,1980,0,Metro City,10002
PROP_00498,2025-06-15,265203,3,1.0,1119,6714,2.0,0,1992,0,Metro City,10001
PROP_00499,2025-07-30,332761,2,1.5,2327,4654,1.0,0,1950,0,Metro City,10001
PROP_00500,2025-10-12,247520,1,2.5,1456,8736,1.0,0,2013,0,Coastal Suburbs,20011
PROP_00501,2025-08-31,200260,1,2.5,1178,7068,1.0,0,1983,0,Coastal Suburbs,20012
PROP_00502,2026-03-25,230685,1,1.5,1183,4732,1.0,0,2002,0,Coastal Suburbs,20013
PROP_00503,2025-10-14,347024,3,1.5,1886,3772,2.0,0,1986,0,Tech Park District,30045
PROP_00504,2025-06-20,605182,3,1.0,2069,10345,1.0,0,1951,2017,Metro City,10001
PROP_00505,2025-07-26,553938,1,2.0,2289,9156,1.5,0,1997,0,Tech Park District,30046
PROP_00506,2026-04-02,560560,2,1.5,2002,6006,1.0,0,2009,2021,Greenwood Valley,40082
PROP_00507,2026-01-09,1161227,5,4.0,3026,12104,3.0,0,1953,2021,Greenwood Valley,40082
PROP_00508,2025-11-24,359885,1,2.5,2155,6465,1.0,0,1977,0,Greenwood Valley,40081
PROP_00509,2025-11-08,161204,3,1.5,844,4220,1.5,0,1979,0,Greenwood Valley,40082
PROP_00510,2026-01-10,296331,2,2.5,2163,4326,1.5,0,1991,0,Greenwood Valley,40082
PROP_00511,2026-04-07,264320,4,1.5,1652,8260,1.0,0,1993,0,Tech Park District,30045
PROP_00512,2026-02-17,488776,3,2.0,2284,9136,2.0,0,2010,0,Greenwood Valley,40081
PROP_00513,2025-07-30,532369,2,2.0,2209,6627,1.5,0,1985,0,Greenwood Valley,40082
PROP_00514,2025-12-15,687684,5,3.0,3371,13484,2.5,0,1990,0,Tech Park District,30045
PROP_00515,2026-03-23,732712,6,3.5,2734,19138,2.5,0,1958,0,Metro City,10004
PROP_00516,2025-09-06,449137,3,1.0,1770,5310,1.0,0,1995,2023,Coastal Suburbs,20012
PROP_00517,2025-10-09,1586816,5,3.5,3220,25760,2.0,1,1965,0,Coastal Suburbs,20012
PROP_00518,2025-06-23,191540,3,1.5,1570,7850,2.0,0,1988,0,Metro City,10002
PROP_00519,2026-05-29,337218,4,1.0,1554,7770,1.0,0,1970,0,Coastal Suburbs,20012
PROP_00520,2026-01-10,773851,5,3.5,3211,25688,3.0,0,1966,0,Tech Park District,30045
PROP_00521,2025-06-01,335880,3,2.5,1555,4665,1.5,0,1953,0,Metro City,10001
PROP_00522,2026-02-22,365750,1,2.0,1463,8778,2.0,0,1957,0,Tech Park District,30046
PROP_00523,2026-03-03,199800,1,1.5,1110,2220,2.0,0,1961,0,Coastal Suburbs,20012
PROP_00524,2026-05-18,408608,3,1.0,1808,9040,2.0,0,2000,0,Tech Park District,30046
PROP_00525,2026-05-10,159390,1,2.0,1265,3795,1.0,0,1956,0,Metro City,10002
PROP_00526,2025-09-09,243528,2,1.5,1112,3336,2.0,0,2000,0,Coastal Suburbs,20012
PROP_00527,2025-12-04,156996,4,1.0,882,2646,2.0,0,2012,0,Tech Park District,30046
PROP_00528,2026-01-07,237120,2,2.5,1235,3705,2.0,0,1984,0,Metro City,10003
PROP_00529,2025-07-06,1131300,6,3.5,3771,15084,2.5,0,1965,0,Greenwood Valley,40081
PROP_00530,2026-05-07,173166,4,1.5,1178,2356,1.0,0,1976,0,Greenwood Valley,40081
PROP_00531,2025-11-17,1483500,5,3.5,4300,12900,3.0,0,1982,0,Tech Park District,30045
PROP_00532,2026-04-16,310082,2,2.0,1222,6110,2.0,0,2008,2025,Metro City,10003
PROP_00533,2025-11-08,152241,3,1.5,959,5754,1.0,0,1956,2020,Coastal Suburbs,20012
PROP_00534,2026-05-06,207252,2,1.0,909,3636,1.0,0,1997,0,Metro City,10003
PROP_00535,2025-08-03,304870,1,1.0,1418,4254,1.5,0,1965,2016,Greenwood Valley,40081
PROP_00536,2025-11-01,327348,1,1.5,1732,10392,2.0,0,1952,0,Greenwood Valley,40081
PROP_00537,2026-02-15,120357,2,1.5,933,4665,2.0,0,2013,0,Greenwood Valley,40081
PROP_00538,2025-11-06,518848,1,1.0,2144,4288,1.5,0,1975,0,Greenwood Valley,40082
PROP_00539,2026-05-08,1456840,4,3.0,4235,12705,3.0,0,2005,0,Metro City,10003
PROP_00540,2025-12-27,370800,1,2.0,1545,3090,2.0,0,1970,0,Greenwood Valley,40081
PROP_00541,2025-11-15,240448,3,2.5,1156,6936,1.5,0,1987,0,Tech Park District,30045
PROP_00542,2025-12-24,428963,4,1.0,2033,8132,1.0,0,2009,0,Greenwood Valley,40082
